outlier_no,subset_size,subset,node,data type,index_first_element,index_last_element
687,8,"[4, 5, 5, 5, 5, 5, 6, 6]",4 R,CURRENT_icmp_sent,10,17
688,8,"[4, 5, 5, 5, 5, 5, 6, 6]",4 R,CURRENT_icmp_sent,11,18
689,8,"[4, 5, 5, 5, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,12,19
690,8,"[3, 4, 4, 4, 4, 5, 5, 5]",4 R,CURRENT_icmp_sent,17,24
691,8,"[3, 4, 4, 4, 4, 5, 5, 5]",4 R,CURRENT_icmp_sent,18,25
692,8,"[3, 4, 4, 4, 4, 5, 5, 6]",4 R,CURRENT_icmp_sent,19,26
693,8,"[3, 4, 4, 4, 4, 5, 5, 6]",4 R,CURRENT_icmp_sent,20,27
694,8,"[3, 4, 4, 4, 4, 5, 5, 6]",4 R,CURRENT_icmp_sent,21,28
695,8,"[3, 4, 4, 4, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,22,29
696,8,"[3, 4, 4, 5, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,23,30
697,8,"[3, 4, 4, 5, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,24,31
698,8,"[3, 4, 4, 5, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,25,32
699,8,"[3, 4, 4, 5, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,26,33
700,8,"[3, 4, 4, 5, 5, 5, 5, 5]",4 R,CURRENT_icmp_sent,27,34
701,8,"[3, 4, 4, 5, 5, 5, 5, 5]",4 R,CURRENT_icmp_sent,28,35
702,8,"[3, 3, 3, 3, 4, 5, 5, 7]",6 R,CURRENT_icmp_recv,11,18
703,8,"[3, 3, 3, 4, 4, 5, 5, 7]",6 R,CURRENT_icmp_recv,17,24
704,8,"[3, 3, 4, 4, 4, 5, 5, 7]",6 R,CURRENT_icmp_recv,18,25
705,8,"[3, 3, 4, 4, 4, 5, 5, 7]",6 R,CURRENT_icmp_recv,19,26
706,8,"[3, 3, 4, 4, 4, 5, 5, 7]",6 R,CURRENT_icmp_recv,20,27
707,8,"[2, 3, 3, 4, 4, 5, 5, 7]",6 R,CURRENT_icmp_recv,21,28
708,8,"[2, 3, 3, 4, 4, 5, 5, 7]",6 R,CURRENT_icmp_recv,22,29
709,8,"[2, 3, 3, 4, 4, 4, 4, 4]",8 R,CURRENT_icmp_sent,9,16
710,8,"[2, 3, 3, 4, 4, 4, 4, 4]",8 R,CURRENT_icmp_sent,10,17
711,8,"[2, 3, 3, 3, 4, 4, 4, 4]",8 R,CURRENT_icmp_sent,11,18
712,8,"[2, 3, 3, 4, 4, 4, 4, 4]",8 R,CURRENT_icmp_sent,12,19
713,8,"[2, 3, 3, 4, 4, 4, 4, 4]",8 R,CURRENT_icmp_sent,13,20
714,8,"[2, 3, 3, 4, 4, 4, 4, 4]",8 R,CURRENT_icmp_sent,14,21
715,8,"[2, 3, 4, 4, 4, 4, 4, 4]",8 R,CURRENT_icmp_sent,15,22
716,8,"[2, 3, 4, 4, 4, 4, 4, 5]",8 R,CURRENT_icmp_sent,16,23
717,8,"[2, 3, 4, 4, 4, 4, 4, 5]",8 R,CURRENT_icmp_sent,17,24
718,8,"[2, 3, 3, 3, 3, 4, 4, 5]",8 R,CURRENT_icmp_sent,24,31
719,8,"[2, 3, 3, 3, 3, 4, 4, 5]",8 R,CURRENT_icmp_sent,25,32
720,8,"[3, 3, 3, 3, 4, 4, 4, 5]",8 R,CURRENT_icmp_sent,26,33
721,8,"[3, 3, 3, 4, 4, 4, 4, 5]",8 R,CURRENT_icmp_sent,27,34
722,8,"[4, 4, 4, 4, 5, 5, 5, 7]",9 R,CURRENT_icmp_recv,8,15
723,8,"[2, 4, 4, 4, 4, 5, 5, 5]",9 R,CURRENT_icmp_recv,11,18
724,8,"[2, 4, 4, 4, 5, 5, 5, 7]",9 R,CURRENT_icmp_recv,12,19
725,8,"[2, 4, 4, 5, 5, 5, 6, 7]",9 R,CURRENT_icmp_recv,13,20
726,8,"[2, 4, 5, 5, 5, 6, 6, 7]",9 R,CURRENT_icmp_recv,22,29
727,8,"[2, 4, 5, 5, 5, 6, 6, 7]",9 R,CURRENT_icmp_recv,23,30
728,8,"[2, 4, 4, 5, 5, 5, 6, 7]",9 R,CURRENT_icmp_recv,24,31
729,8,"[2, 4, 4, 5, 5, 5, 6, 7]",9 R,CURRENT_icmp_recv,25,32
730,8,"[2, 3, 4, 5, 5, 5, 6, 9]",9 R,CURRENT_icmp_recv,27,34
731,8,"[2, 3, 3, 4, 5, 5, 6, 9]",9 R,CURRENT_icmp_recv,28,35
732,8,"[2, 3, 3, 3, 4, 4, 4, 4]",9 R,CURRENT_icmp_sent,8,15
733,8,"[2, 3, 3, 3, 4, 4, 4, 4]",9 R,CURRENT_icmp_sent,9,16
734,8,"[2, 3, 3, 4, 4, 4, 4, 5]",9 R,CURRENT_icmp_sent,10,17
735,8,"[2, 4, 4, 4, 4, 4, 4, 5]",9 R,CURRENT_icmp_sent,16,23
736,8,"[2, 3, 4, 4, 4, 4, 4, 5]",9 R,CURRENT_icmp_sent,17,24
737,8,"[2, 3, 4, 4, 4, 4, 4, 4]",9 R,CURRENT_icmp_sent,18,25
738,8,"[3, 4, 4, 4, 4, 4, 4, 4]",9 R,CURRENT_icmp_sent,19,26
739,8,"[3, 4, 4, 4, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,20,27
740,8,"[2, 3, 4, 4, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,21,28
741,8,"[2, 3, 3, 4, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,22,29
742,8,"[2, 3, 3, 3, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,23,30
743,8,"[2, 3, 3, 3, 3, 4, 4, 6]",9 R,CURRENT_icmp_sent,24,31
744,8,"[2, 3, 3, 3, 3, 4, 4, 6]",9 R,CURRENT_icmp_sent,25,32
745,9,"[4, 4, 4, 4, 5, 5, 6, 6, 8]",10 R,CURRENT_icmp_recv,9,17
746,9,"[3, 4, 4, 4, 5, 5, 6, 6, 8]",10 R,CURRENT_icmp_recv,10,18
747,9,"[3, 4, 4, 4, 4, 5, 6, 6, 8]",10 R,CURRENT_icmp_recv,11,19
748,9,"[3, 4, 4, 4, 5, 6, 6, 6, 8]",10 R,CURRENT_icmp_recv,12,20
749,9,"[3, 4, 4, 5, 5, 6, 6, 6, 8]",10 R,CURRENT_icmp_recv,13,21
750,9,"[3, 3, 4, 5, 5, 5, 5, 5, 7]",10 R,CURRENT_icmp_recv,21,29
751,9,"[2, 2, 2, 2, 2, 3, 3, 3, 4]",11 R,CURRENT_icmp_recv,9,17
752,9,"[2, 2, 2, 2, 2, 3, 3, 3, 4]",11 R,CURRENT_icmp_recv,10,18
753,9,"[2, 2, 2, 2, 3, 3, 3, 3, 4]",11 R,CURRENT_icmp_recv,13,21
754,9,"[2, 2, 2, 3, 3, 3, 3, 3, 4]",11 R,CURRENT_icmp_recv,20,28
755,9,"[2, 2, 3, 3, 3, 3, 3, 3, 4]",11 R,CURRENT_icmp_recv,21,29
756,9,"[2, 2, 2, 3, 3, 3, 3, 3, 4]",11 R,CURRENT_icmp_recv,22,30
757,9,"[2, 2, 2, 3, 3, 3, 3, 3, 4]",11 R,CURRENT_icmp_recv,25,33
758,9,"[2, 2, 2, 3, 3, 3, 3, 3, 4]",11 R,CURRENT_icmp_recv,26,34
759,9,"[2, 2, 2, 3, 3, 3, 3, 3, 4]",11 R,CURRENT_icmp_recv,27,35
760,9,"[3, 3, 3, 4, 4, 4, 4, 4, 5]",11 R,CURRENT_icmp_sent,9,17
761,9,"[3, 3, 3, 3, 4, 4, 4, 4, 5]",11 R,CURRENT_icmp_sent,10,18
762,9,"[3, 3, 3, 3, 4, 4, 4, 4, 5]",11 R,CURRENT_icmp_sent,11,19
763,9,"[3, 3, 3, 4, 4, 4, 4, 4, 5]",11 R,CURRENT_icmp_sent,12,20
764,9,"[2, 3, 3, 4, 4, 4, 4, 4, 5]",11 R,CURRENT_icmp_sent,13,21
765,9,"[2, 3, 3, 4, 4, 4, 4, 4, 5]",11 R,CURRENT_icmp_sent,14,22
766,9,"[2, 3, 3, 4, 4, 4, 4, 4, 5]",11 R,CURRENT_icmp_sent,15,23
767,9,"[2, 3, 3, 4, 4, 4, 4, 4, 4]",11 R,CURRENT_icmp_sent,22,30
768,9,"[2, 3, 3, 4, 4, 4, 4, 4, 4]",11 R,CURRENT_icmp_sent,23,31
769,9,"[2, 3, 3, 3, 4, 4, 4, 4, 4]",11 R,CURRENT_icmp_sent,24,32
770,9,"[3, 3, 3, 3, 4, 4, 4, 4, 6]",11 R,CURRENT_icmp_sent,27,35
771,9,"[2, 3, 3, 4, 4, 4, 4, 4, 4]",12 R,CURRENT_icmp_sent,12,20
772,9,"[2, 3, 3, 4, 4, 4, 4, 4, 4]",12 R,CURRENT_icmp_sent,13,21
773,9,"[2, 3, 3, 4, 4, 4, 4, 4, 4]",12 R,CURRENT_icmp_sent,14,22
774,9,"[2, 3, 3, 4, 4, 4, 4, 4, 4]",12 R,CURRENT_icmp_sent,15,23
775,9,"[3, 3, 4, 4, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,16,24
776,9,"[3, 3, 3, 4, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,17,25
777,9,"[3, 3, 3, 3, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,18,26
778,9,"[3, 3, 3, 3, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,19,27
779,9,"[3, 3, 3, 3, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,20,28
780,9,"[3, 3, 3, 3, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,21,29
781,9,"[3, 3, 3, 3, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,22,30
782,9,"[3, 3, 3, 3, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,23,31
783,9,"[3, 3, 3, 3, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,24,32
784,9,"[3, 3, 3, 4, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,26,34
785,9,"[3, 3, 4, 4, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,27,35
786,9,"[3, 4, 4, 5, 5, 5, 6, 6, 9]",13 R,CURRENT_icmp_recv,17,25
787,9,"[3, 4, 4, 5, 5, 5, 6, 6, 9]",13 R,CURRENT_icmp_recv,18,26
788,9,"[0, 2, 2, 3, 3, 3, 3, 4, 4]",2 R,CURRENT_icmp_recv,16,24
789,9,"[0, 2, 2, 3, 3, 3, 3, 4, 4]",2 R,CURRENT_icmp_recv,17,25
790,9,"[0, 2, 2, 3, 3, 3, 4, 4, 4]",2 R,CURRENT_icmp_recv,18,26
791,9,"[0, 2, 3, 3, 3, 4, 4, 4, 4]",2 R,CURRENT_icmp_recv,19,27
792,9,"[0, 2, 3, 3, 3, 3, 4, 4, 4]",2 R,CURRENT_icmp_recv,20,28
793,9,"[0, 3, 3, 3, 3, 3, 4, 4, 4]",2 R,CURRENT_icmp_recv,21,29
794,9,"[0, 3, 3, 3, 3, 3, 4, 4, 4]",2 R,CURRENT_icmp_recv,22,30
795,9,"[0, 2, 3, 3, 3, 3, 3, 4, 4]",2 R,CURRENT_icmp_recv,23,31
796,9,"[0, 2, 2, 3, 3, 3, 3, 4, 4]",2 R,CURRENT_icmp_recv,24,32
797,9,"[3, 3, 3, 4, 4, 4, 4, 4, 5]",2 R,CURRENT_icmp_sent,9,17
798,9,"[3, 3, 3, 4, 4, 4, 4, 4, 5]",2 R,CURRENT_icmp_sent,10,18
799,9,"[3, 3, 3, 4, 4, 4, 4, 4, 5]",2 R,CURRENT_icmp_sent,11,19
800,9,"[3, 3, 3, 4, 4, 4, 4, 4, 5]",2 R,CURRENT_icmp_sent,12,20
801,9,"[3, 3, 3, 3, 4, 4, 4, 4, 5]",2 R,CURRENT_icmp_sent,13,21
802,9,"[3, 3, 3, 3, 4, 4, 4, 4, 5]",2 R,CURRENT_icmp_sent,14,22
803,9,"[2, 3, 3, 3, 3, 4, 4, 4, 5]",2 R,CURRENT_icmp_sent,24,32
804,9,"[3, 3, 3, 3, 3, 4, 4, 4, 5]",2 R,CURRENT_icmp_sent,25,33
805,9,"[5, 5, 5, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,20,28
806,9,"[5, 5, 6, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,21,29
807,9,"[5, 5, 6, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,22,30
808,9,"[5, 5, 6, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,23,31
809,9,"[5, 5, 5, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,24,32
810,9,"[5, 5, 5, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,26,34
811,9,"[4, 5, 5, 5, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,27,35
812,9,"[2, 3, 3, 3, 3, 3, 3, 4, 6]",4 R,CURRENT_icmp_recv,13,21
813,9,"[2, 3, 3, 3, 3, 3, 3, 4, 6]",4 R,CURRENT_icmp_recv,14,22
814,9,"[3, 3, 3, 3, 3, 3, 4, 4, 6]",4 R,CURRENT_icmp_recv,17,25
815,9,"[2, 3, 3, 3, 3, 4, 4, 4, 5]",4 R,CURRENT_icmp_recv,24,32
816,9,"[2, 3, 3, 3, 3, 4, 4, 4, 5]",4 R,CURRENT_icmp_recv,27,35
817,9,"[4, 5, 5, 5, 5, 5, 5, 6, 6]",4 R,CURRENT_icmp_sent,9,17
818,9,"[4, 5, 5, 5, 5, 5, 5, 6, 6]",4 R,CURRENT_icmp_sent,10,18
819,9,"[4, 5, 5, 5, 5, 5, 5, 6, 6]",4 R,CURRENT_icmp_sent,11,19
820,9,"[4, 4, 5, 5, 5, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,12,20
821,9,"[3, 4, 4, 4, 4, 5, 5, 5, 5]",4 R,CURRENT_icmp_sent,16,24
822,9,"[3, 4, 4, 4, 4, 4, 5, 5, 5]",4 R,CURRENT_icmp_sent,17,25
823,9,"[3, 4, 4, 4, 4, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,18,26
824,9,"[3, 4, 4, 4, 4, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,19,27
825,9,"[3, 4, 4, 4, 4, 4, 5, 5, 6]",4 R,CURRENT_icmp_sent,20,28
826,9,"[3, 4, 4, 4, 4, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,21,29
827,9,"[3, 4, 4, 4, 5, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,22,30
828,9,"[3, 4, 4, 5, 5, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,23,31
829,9,"[3, 4, 4, 4, 5, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,25,33
830,9,"[3, 4, 4, 5, 5, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,26,34
831,9,"[3, 4, 4, 5, 5, 5, 5, 5, 5]",4 R,CURRENT_icmp_sent,27,35
832,9,"[3, 3, 3, 4, 4, 4, 5, 5, 7]",6 R,CURRENT_icmp_recv,17,25
833,9,"[3, 3, 3, 4, 4, 4, 5, 5, 7]",6 R,CURRENT_icmp_recv,18,26
834,9,"[2, 3, 3, 4, 4, 4, 5, 5, 7]",6 R,CURRENT_icmp_recv,20,28
835,9,"[2, 3, 3, 4, 4, 4, 5, 5, 7]",6 R,CURRENT_icmp_recv,21,29
836,9,"[2, 3, 3, 4, 4, 4, 4, 4, 4]",8 R,CURRENT_icmp_sent,9,17
837,9,"[2, 3, 3, 3, 4, 4, 4, 4, 4]",8 R,CURRENT_icmp_sent,10,18
838,9,"[2, 3, 3, 3, 4, 4, 4, 4, 4]",8 R,CURRENT_icmp_sent,11,19
839,9,"[2, 3, 3, 4, 4, 4, 4, 4, 4]",8 R,CURRENT_icmp_sent,12,20
840,9,"[2, 3, 3, 4, 4, 4, 4, 4, 4]",8 R,CURRENT_icmp_sent,14,22
841,9,"[2, 3, 4, 4, 4, 4, 4, 4, 5]",8 R,CURRENT_icmp_sent,15,23
842,9,"[2, 3, 4, 4, 4, 4, 4, 4, 5]",8 R,CURRENT_icmp_sent,16,24
843,9,"[2, 3, 3, 3, 3, 4, 4, 4, 5]",8 R,CURRENT_icmp_sent,24,32
844,9,"[2, 3, 3, 3, 3, 4, 4, 4, 5]",8 R,CURRENT_icmp_sent,25,33
845,9,"[3, 3, 3, 3, 4, 4, 4, 4, 5]",8 R,CURRENT_icmp_sent,26,34
846,9,"[3, 3, 3, 3, 4, 4, 4, 4, 5]",8 R,CURRENT_icmp_sent,27,35
847,9,"[2, 4, 4, 4, 4, 5, 5, 5, 5]",9 R,CURRENT_icmp_recv,10,18
848,9,"[2, 4, 4, 4, 4, 5, 5, 5, 7]",9 R,CURRENT_icmp_recv,11,19
849,9,"[2, 4, 4, 4, 5, 5, 5, 6, 7]",9 R,CURRENT_icmp_recv,12,20
850,9,"[2, 4, 5, 5, 5, 6, 6, 6, 7]",9 R,CURRENT_icmp_recv,22,30
851,9,"[2, 4, 4, 5, 5, 5, 6, 6, 7]",9 R,CURRENT_icmp_recv,23,31
852,9,"[2, 4, 4, 5, 5, 5, 5, 6, 7]",9 R,CURRENT_icmp_recv,24,32
853,9,"[2, 3, 3, 4, 5, 5, 5, 6, 9]",9 R,CURRENT_icmp_recv,27,35
854,9,"[2, 3, 3, 3, 4, 4, 4, 4, 5]",9 R,CURRENT_icmp_sent,9,17
855,9,"[2, 3, 4, 4, 4, 4, 4, 4, 5]",9 R,CURRENT_icmp_sent,16,24
856,9,"[2, 3, 4, 4, 4, 4, 4, 4, 5]",9 R,CURRENT_icmp_sent,17,25
857,9,"[2, 3, 4, 4, 4, 4, 4, 4, 4]",9 R,CURRENT_icmp_sent,18,26
858,9,"[3, 4, 4, 4, 4, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,19,27
859,9,"[2, 3, 4, 4, 4, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,20,28
860,9,"[2, 3, 3, 4, 4, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,21,29
861,9,"[2, 3, 3, 3, 4, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,22,30
862,9,"[2, 3, 3, 3, 3, 4, 4, 4, 6]",9 R,CURRENT_icmp_sent,23,31
863,9,"[2, 3, 3, 3, 3, 3, 4, 4, 6]",9 R,CURRENT_icmp_sent,24,32
864,10,"[3, 4, 4, 4, 4, 5, 5, 6, 6, 8]",10 R,CURRENT_icmp_recv,10,19
865,10,"[3, 4, 4, 4, 4, 5, 6, 6, 6, 8]",10 R,CURRENT_icmp_recv,11,20
866,10,"[3, 4, 4, 4, 5, 5, 6, 6, 6, 8]",10 R,CURRENT_icmp_recv,12,21
867,10,"[3, 4, 4, 4, 5, 5, 6, 6, 6, 8]",10 R,CURRENT_icmp_recv,13,22
868,10,"[2, 2, 2, 3, 3, 3, 3, 3, 3, 4]",11 R,CURRENT_icmp_recv,20,29
869,10,"[2, 2, 2, 3, 3, 3, 3, 3, 3, 4]",11 R,CURRENT_icmp_recv,21,30
870,10,"[2, 2, 2, 3, 3, 3, 3, 3, 3, 4]",11 R,CURRENT_icmp_recv,22,31
871,10,"[2, 2, 2, 2, 3, 3, 3, 3, 3, 4]",11 R,CURRENT_icmp_recv,24,33
872,10,"[2, 2, 2, 3, 3, 3, 3, 3, 3, 4]",11 R,CURRENT_icmp_recv,25,34
873,10,"[2, 2, 2, 3, 3, 3, 3, 3, 3, 4]",11 R,CURRENT_icmp_recv,26,35
874,10,"[3, 3, 3, 3, 4, 4, 4, 4, 4, 5]",11 R,CURRENT_icmp_sent,10,19
875,10,"[3, 3, 3, 3, 4, 4, 4, 4, 4, 5]",11 R,CURRENT_icmp_sent,11,20
876,10,"[2, 3, 3, 3, 4, 4, 4, 4, 4, 5]",11 R,CURRENT_icmp_sent,12,21
877,10,"[2, 3, 3, 4, 4, 4, 4, 4, 4, 5]",11 R,CURRENT_icmp_sent,13,22
878,10,"[2, 3, 3, 4, 4, 4, 4, 4, 4, 5]",11 R,CURRENT_icmp_sent,14,23
879,10,"[2, 3, 3, 4, 4, 4, 4, 4, 4, 4]",11 R,CURRENT_icmp_sent,22,31
880,10,"[2, 3, 3, 3, 4, 4, 4, 4, 4, 4]",11 R,CURRENT_icmp_sent,23,32
881,10,"[2, 3, 3, 3, 3, 4, 4, 4, 4, 4]",11 R,CURRENT_icmp_sent,24,33
882,10,"[3, 3, 3, 3, 4, 4, 4, 4, 4, 6]",11 R,CURRENT_icmp_sent,26,35
883,10,"[2, 3, 3, 4, 4, 4, 4, 4, 4, 4]",12 R,CURRENT_icmp_sent,12,21
884,10,"[2, 3, 3, 4, 4, 4, 4, 4, 4, 4]",12 R,CURRENT_icmp_sent,13,22
885,10,"[2, 3, 3, 3, 4, 4, 4, 4, 4, 4]",12 R,CURRENT_icmp_sent,14,23
886,10,"[2, 3, 3, 4, 4, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,15,24
887,10,"[3, 3, 3, 4, 4, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,16,25
888,10,"[3, 3, 3, 3, 4, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,17,26
889,10,"[3, 3, 3, 3, 4, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,18,27
890,10,"[3, 3, 3, 3, 3, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,19,28
891,10,"[3, 3, 3, 3, 4, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,20,29
892,10,"[3, 3, 3, 3, 4, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,21,30
893,10,"[3, 3, 3, 3, 4, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,22,31
894,10,"[3, 3, 3, 3, 3, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,23,32
895,10,"[3, 3, 3, 3, 4, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,24,33
896,10,"[3, 3, 3, 3, 4, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,25,34
897,10,"[3, 3, 3, 4, 4, 4, 4, 4, 4, 5]",12 R,CURRENT_icmp_sent,26,35
898,10,"[3, 4, 4, 5, 5, 5, 6, 6, 6, 9]",13 R,CURRENT_icmp_recv,17,26
899,10,"[0, 2, 2, 3, 3, 3, 3, 3, 4, 4]",2 R,CURRENT_icmp_recv,15,24
900,10,"[0, 2, 2, 3, 3, 3, 3, 3, 4, 4]",2 R,CURRENT_icmp_recv,16,25
901,10,"[0, 2, 2, 3, 3, 3, 3, 4, 4, 4]",2 R,CURRENT_icmp_recv,17,26
902,10,"[0, 2, 2, 3, 3, 3, 4, 4, 4, 4]",2 R,CURRENT_icmp_recv,18,27
903,10,"[0, 2, 3, 3, 3, 3, 4, 4, 4, 4]",2 R,CURRENT_icmp_recv,19,28
904,10,"[0, 2, 3, 3, 3, 3, 3, 4, 4, 4]",2 R,CURRENT_icmp_recv,20,29
905,10,"[0, 3, 3, 3, 3, 3, 3, 4, 4, 4]",2 R,CURRENT_icmp_recv,21,30
906,10,"[0, 2, 3, 3, 3, 3, 3, 4, 4, 4]",2 R,CURRENT_icmp_recv,22,31
907,10,"[0, 2, 2, 3, 3, 3, 3, 3, 4, 4]",2 R,CURRENT_icmp_recv,23,32
908,10,"[0, 2, 2, 3, 3, 3, 3, 3, 4, 4]",2 R,CURRENT_icmp_recv,24,33
909,10,"[3, 3, 3, 4, 4, 4, 4, 4, 4, 5]",2 R,CURRENT_icmp_sent,10,19
910,10,"[3, 3, 3, 3, 4, 4, 4, 4, 4, 5]",2 R,CURRENT_icmp_sent,12,21
911,10,"[3, 3, 3, 3, 4, 4, 4, 4, 4, 5]",2 R,CURRENT_icmp_sent,13,22
912,10,"[2, 3, 3, 3, 3, 3, 4, 4, 4, 5]",2 R,CURRENT_icmp_sent,24,33
913,10,"[5, 5, 5, 6, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,20,29
914,10,"[5, 5, 6, 6, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,21,30
915,10,"[5, 5, 5, 6, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,22,31
916,10,"[5, 5, 5, 6, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,23,32
917,10,"[5, 5, 5, 6, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,24,33
918,10,"[5, 5, 5, 6, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,25,34
919,10,"[4, 5, 5, 5, 6, 6, 6, 6, 6, 8]",3 R,CURRENT_icmp_sent,26,35
920,10,"[2, 3, 3, 3, 3, 3, 3, 3, 4, 6]",4 R,CURRENT_icmp_recv,13,22
921,10,"[4, 5, 5, 5, 5, 5, 5, 5, 6, 6]",4 R,CURRENT_icmp_sent,10,19
922,10,"[4, 4, 4, 5, 5, 5, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,12,21
923,10,"[3, 4, 4, 4, 4, 5, 5, 5, 5, 5]",4 R,CURRENT_icmp_sent,15,24
924,10,"[3, 4, 4, 4, 4, 4, 5, 5, 5, 5]",4 R,CURRENT_icmp_sent,16,25
925,10,"[3, 4, 4, 4, 4, 4, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,17,26
926,10,"[3, 4, 4, 4, 4, 5, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,18,27
927,10,"[3, 4, 4, 4, 4, 4, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,19,28
928,10,"[3, 4, 4, 4, 4, 4, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,20,29
929,10,"[3, 4, 4, 4, 4, 5, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,21,30
930,10,"[3, 4, 4, 4, 5, 5, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,22,31
931,10,"[3, 4, 4, 4, 5, 5, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,25,34
932,10,"[3, 4, 4, 5, 5, 5, 5, 5, 5, 6]",4 R,CURRENT_icmp_sent,26,35
933,10,"[3, 3, 3, 3, 4, 4, 4, 5, 5, 7]",6 R,CURRENT_icmp_recv,17,26
934,10,"[2, 3, 3, 4, 4, 4, 4, 5, 5, 7]",6 R,CURRENT_icmp_recv,20,29
935,10,"[2, 3, 3, 3, 4, 4, 4, 4, 4, 4]",8 R,CURRENT_icmp_sent,10,19
936,10,"[2, 3, 3, 3, 4, 4, 4, 4, 4, 4]",8 R,CURRENT_icmp_sent,11,20
937,10,"[2, 3, 3, 4, 4, 4, 4, 4, 4, 5]",8 R,CURRENT_icmp_sent,14,23
938,10,"[2, 3, 4, 4, 4, 4, 4, 4, 4, 5]",8 R,CURRENT_icmp_sent,15,24
939,10,"[2, 3, 3, 3, 3, 4, 4, 4, 4, 5]",8 R,CURRENT_icmp_sent,24,33
940,10,"[2, 3, 3, 3, 3, 4, 4, 4, 4, 5]",8 R,CURRENT_icmp_sent,25,34
941,10,"[3, 3, 3, 3, 3, 4, 4, 4, 4, 5]",8 R,CURRENT_icmp_sent,26,35
942,10,"[2, 4, 4, 4, 4, 5, 5, 5, 5, 7]",9 R,CURRENT_icmp_recv,10,19
943,10,"[2, 4, 4, 4, 4, 5, 5, 5, 6, 7]",9 R,CURRENT_icmp_recv,11,20
